time,ACTIVITY,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,RESULTANT
2021-01-01 13:03:50,4,-0.231639,9.81064,-0.818394,34.2857,34.2105,33.7931,0.0498151,0.0251699,0.0884424,0.00468554,0.00237639,0.0079766,9.84831
2021-01-01 13:04:00,4,-0.17745,9.81768,-0.775466,40.0,30.6349,35.0909,0.07406560000000001,0.0325128,0.0892678,0.00784002,0.00323354,0.00905763,9.8513
2021-01-01 13:04:10,4,-0.235532,9.80238,-1.1177700000000002,39.4,29.2537,31.2903,0.07851169999999999,0.035681300000000006,0.147798,0.00766208,0.00343621,0.0125229,9.87088
2021-01-01 13:04:20,4,-0.181536,9.80347,-0.97859,32.5862,29.2308,34.386,0.07717589999999999,0.0265796,0.124071,0.00690096,0.00271096,0.0101975,9.85539
2021-01-01 13:04:30,4,-0.192657,9.80014,-0.660883,35.8182,31.1111,33.7931,0.109618,0.0431014,0.324736,0.0100564,0.00633718,0.030862200000000006,9.83501
2021-01-01 13:04:40,4,-0.195408,9.80839,-0.925213,37.5,31.8333,31.7742,0.0929159,0.0250138,0.207136,0.00857652,0.00237797,0.017181000000000002,9.8576
2021-01-01 13:04:50,4,-0.116724,9.81025,-0.8927889999999999,34.2105,31.1111,32.3729,0.034562800000000005,0.0219433,0.0553515,0.00321287,0.00199621,0.00534791,9.85188
2021-01-01 13:05:00,4,-0.065039,9.80432,-0.916121,39.5745,32.0,35.0909,0.107953,0.031112200000000007,0.114505,0.00991967,0.00316559,0.0105043,9.84935
2021-01-01 13:05:10,4,-0.151996,9.79469,-1.25888,36.4151,32.2951,33.0508,0.062254599999999986,0.0228719,0.0494905,0.00569595,0.00208594,0.00475083,9.87698
2021-01-01 13:05:20,4,0.254431,9.75361,-0.680874,42.4444,34.6429,36.6038,0.450743,0.0947278,0.782466,0.0363954,0.00877893,0.06398039999999999,9.83589
2021-01-01 13:05:30,4,0.0536951,9.79092,-1.21238,47.25,32.069,34.8214,0.054557600000000005,0.0367548,0.0941702,0.00486756,0.00360317,0.00944037,9.86698
2021-01-01 13:05:40,4,0.101001,9.78637,-1.15981,51.5789,29.0909,40.8333,0.24000700000000005,0.0627181,0.388895,0.0253303,0.00593944,0.033588699999999985,9.87335
2021-01-01 13:05:50,0,3.75362,8.93719,-1.23117,43.8636,33.5088,38.0392,2.9203,2.79242,2.07808,0.271252,0.245507,0.220632,10.7499
2021-01-01 13:06:00,0,3.88754,8.95497,-1.26079,45.2381,33.1034,35.4545,3.1326400000000003,2.72712,2.11061,0.284434,0.240149,0.224668,10.8633
2021-01-01 13:06:10,0,3.87522,8.848180000000003,-1.05217,47.4359,32.3729,36.6038,3.3947800000000004,2.82586,2.28592,0.30711,0.248902,0.263985,10.9722
2021-01-01 13:06:20,0,3.87534,8.81253,-0.974214,49.2105,34.3636,36.6038,3.4892199999999995,2.82733,2.21874,0.31037800000000004,0.251811,0.263743,10.9814
2021-01-01 13:06:30,0,3.8379,8.85265,-1.14531,46.4286,32.2951,36.7925,3.5023800000000005,2.68869,1.98273,0.308464,0.242619,0.224986,10.8796
2021-01-01 13:06:40,0,3.96109,8.87265,-1.11007,47.25,33.0508,40.2083,3.44791,2.82185,2.19198,0.304898,0.244883,0.220246,10.880999999999998
2021-01-01 13:06:50,0,4.23406,8.94485,-0.977459,43.9535,32.0339,35.0,3.30352,2.82876,2.09495,0.288521,0.248102,0.210244,10.9107
2021-01-01 13:07:00,0,4.18644,8.86997,-1.11648,46.6667,33.9655,34.1071,3.1489,2.79701,2.2168400000000004,0.289069,0.247775,0.248266,10.9459
2021-01-01 13:07:10,0,4.21583,8.74498,-1.05283,41.2766,34.6429,35.6364,3.37361,2.83086,2.2998,0.306601,0.249731,0.249339,10.9455
2021-01-01 13:07:20,0,4.15875,8.94322,-1.3113,42.7907,34.9091,35.2727,3.90298,3.26201,2.49713,0.337696,0.28938400000000003,0.25403200000000004,11.2795
2021-01-01 13:07:30,0,3.90186,8.8215,-1.0878,44.6512,34.7273,32.806999999999995,3.71912,3.06062,2.32716,0.317511,0.271342,0.247547,10.979
2021-01-01 13:07:40,0,3.99978,9.0739,-1.6855099999999998,46.3415,35.4717,30.625,3.7606,3.14552,2.30903,0.322737,0.277146,0.235789,11.24
2021-01-01 13:07:50,0,3.84866,8.84516,-1.78079,45.7143,36.4151,29.6875,3.6556,3.15162,1.7889,0.31816500000000003,0.276208,0.1838,10.8286
2021-01-01 13:08:00,0,3.99436,8.64833,-0.822558,45.5814,32.6667,33.5088,3.49442,2.86631,2.3224400000000003,0.292112,0.256888,0.264811,10.8143
2021-01-01 13:08:10,0,4.06642,8.77299,-1.12671,45.0,33.5088,35.0,3.50611,2.74459,2.10102,0.311255,0.241931,0.229498,10.8902
2021-01-01 13:08:20,0,3.95017,8.646460000000001,-0.6651739999999999,46.5854,31.7241,37.1698,3.63215,2.90483,2.56098,0.31647600000000004,0.256743,0.281908,10.9999
2021-01-01 13:08:30,0,4.05569,8.80279,-1.30269,43.4091,32.7119,32.5,3.65304,3.00766,2.32711,0.324516,0.269995,0.245613,11.0147
2021-01-01 13:08:40,1,3.26163,9.01359,-0.901882,39.7917,34.4643,32.2034,3.77219,2.72736,2.01811,0.326176,0.245901,0.22100100000000006,10.9131
2021-01-01 13:08:50,1,0.519742,6.595439999999999,-0.34377,38.2,52.5,33.1034,4.96745,7.2509,5.11221,0.451909,0.593562,0.484692,12.3447
2021-01-01 13:09:00,1,6.02853,5.37635,-0.364974,51.6667,64.3333,28.806,6.654039999999998,7.88116,4.64501,0.543201,0.6336350000000001,0.4320640000000001,13.3896
2021-01-01 13:09:10,1,6.45744,5.38541,-0.556933,50.0,62.2581,30.0,7.53492,8.41138,5.15118,0.606666,0.671477,0.471988,14.6099
2021-01-01 13:09:20,1,6.08194,5.34213,-0.683565,57.3529,64.1379,30.1562,7.38467,8.32152,4.5716199999999985,0.5984,0.6597649999999999,0.442889,14.2612
2021-01-01 13:09:30,1,6.0810900000000006,5.46252,-0.259732,55.3125,71.5385,35.1852,7.32332,8.35132,5.95589,0.6170479999999999,0.679158,0.525692,15.2763
2021-01-01 13:09:40,1,5.9625900000000005,6.02658,-0.561033,53.8235,71.9231,35.2727,7.22125,8.36186,5.8468300000000015,0.605831,0.66535,0.507157,15.0772
2021-01-01 13:09:50,1,5.55829,5.97724,-1.03017,58.4848,77.2,35.1852,7.1859199999999985,8.24392,5.95222,0.6130260000000001,0.659726,0.519461,14.9238
2021-01-01 13:10:00,1,5.54748,6.05963,-1.11694,50.5556,79.5833,39.3878,7.24406,8.51574,5.467219999999998,0.618586,0.68285,0.479219,15.1909
2021-01-01 13:10:10,1,4.94366,6.49737,-2.32168,47.75,86.8182,35.6364,7.04432,8.337530000000001,5.09316,0.602747,0.669909,0.467617,14.3939
2021-01-01 13:10:20,1,6.17633,6.14261,-0.504992,60.625,75.2,35.7407,7.048839999999998,8.24023,5.64425,0.589044,0.658844,0.514369,14.8051
2021-01-01 13:10:30,1,5.8040400000000005,5.75487,-0.449042,67.931,64.8276,34.2857,6.77295,8.009260000000001,5.3884,0.565167,0.646904,0.47954,14.1033
2021-01-01 13:10:40,1,6.31562,5.7091400000000005,-0.161829,58.4848,63.2258,33.9286,6.08979,7.7076,5.08391,0.515187,0.623854,0.487054,13.5471
2021-01-01 13:10:50,1,6.5671,5.79435,0.126157,60.3226,66.7857,33.9655,6.44311,7.45817,5.22539,0.530935,0.60916,0.486923,13.7054
2021-01-01 13:11:00,1,6.519,5.69464,-0.771898,60.0,63.7931,30.7937,6.635210000000002,7.943689999999999,4.87266,0.547979,0.642904,0.46549,13.9756
2021-01-01 13:11:10,1,6.27131,5.67442,-0.7175,53.0556,61.9355,29.2424,6.88271,8.05148,5.18815,0.5663060000000001,0.647351,0.488069,14.0628
2021-01-01 13:11:20,1,5.94238,5.53955,-0.595769,66.8966,66.8966,32.2951,6.710610000000001,7.9405,5.02884,0.556837,0.637961,0.46861,13.8732
2021-01-01 13:11:30,1,6.3552800000000005,5.82489,-0.624584,59.375,84.5,49.0,6.6555800000000005,8.303939999999999,5.31754,0.551565,0.663235,0.504528,14.0409
2021-01-01 13:11:40,1,5.9311,6.4828800000000015,-0.319191,67.8571,100.0,47.25,6.96767,8.00225,5.19831,0.596242,0.651817,0.504935,14.3922
2021-01-01 13:11:50,1,6.47829,5.99458,-1.21226,75.8333,115.333,42.9545,7.6484,8.651810000000001,6.15003,0.639504,0.696337,0.5623229999999999,15.6953
2021-01-01 13:12:00,2,5.72749,5.89994,-0.6144229999999999,56.4706,137.857,45.8537,7.46846,8.15124,5.32524,0.6202,0.6698689999999999,0.517196,14.7199
2021-01-01 13:12:10,2,3.31083,8.948260000000003,-0.936398,42.8889,42.8889,31.6393,3.16906,3.36148,1.98637,0.292695,0.302541,0.226122,10.7405
2021-01-01 13:12:20,2,3.4632,9.22126,-1.34604,39.5652,42.3913,34.0351,2.00542,2.96217,1.4751299999999998,0.17998499999999998,0.27801,0.144705,10.4371
2021-01-01 13:12:30,2,3.59396,8.95797,-1.04074,47.0732,47.56100000000001,33.4483,3.16034,3.4611,1.9466900000000005,0.29138400000000003,0.30943000000000004,0.182036,10.7057
2021-01-01 13:12:40,2,2.81674,9.21754,-1.01338,39.1837,46.75,35.7407,2.0224900000000003,3.34329,1.72704,0.186983,0.290258,0.171714,10.2678
2021-01-01 13:12:50,2,3.81932,9.1251,-0.778215,42.3913,46.0976,32.931,2.41045,3.2880300000000005,1.7330599999999998,0.215878,0.29811,0.167423,10.4951
2021-01-01 13:13:00,2,3.16405,9.10332,-1.14741,40.4167,48.5,35.0,2.36181,3.3763,1.43115,0.229609,0.297052,0.154479,10.313
2021-01-01 13:13:10,2,3.63366,8.96947,-0.739451,44.0909,47.8049,35.1852,2.25753,3.21343,1.66035,0.214879,0.287994,0.16636900000000002,10.2743
2021-01-01 13:13:20,2,3.62571,9.1045,-1.17994,42.4444,43.4091,33.4483,2.37436,3.52197,1.64986,0.226383,0.30138200000000004,0.173253,10.4879
2021-01-01 13:13:30,2,3.4821800000000005,8.9721,-0.986896,40.8511,40.4167,36.2264,1.85722,2.57033,1.44763,0.183613,0.234358,0.146616,10.1146
2021-01-01 13:13:40,2,4.17276,9.02234,-0.943479,45.6098,51.6216,37.8,2.6703,3.3301300000000005,1.63066,0.239798,0.296349,0.165069,10.585
2021-01-01 13:13:50,2,3.40276,9.05586,-1.01983,38.8,45.8537,39.1837,1.87911,3.17293,1.34638,0.184841,0.273597,0.139965,10.1654
2021-01-01 13:14:00,2,4.16661,8.95153,-0.659367,44.0909,46.5789,36.7925,2.14853,2.99995,1.55003,0.190257,0.26812800000000003,0.151808,10.3938
2021-01-01 13:14:10,2,3.23421,9.03011,-1.06719,40.2041,46.0976,32.8814,2.00887,2.98032,1.41527,0.194202,0.265625,0.148357,10.199
2021-01-01 13:14:20,2,3.5591699999999995,8.826039999999997,-0.785423,43.7209,46.3415,35.9259,2.05886,2.89298,1.63707,0.22202,0.264119,0.177645,10.2317
2021-01-01 13:14:30,2,4.3334,8.806569999999997,-0.680397,44.3182,49.4737,36.4706,2.28921,2.84364,1.66562,0.219442,0.253037,0.160925,10.4047
2021-01-01 13:14:40,2,3.58503,8.80075,-0.5205930000000001,40.625,47.56100000000001,35.8182,1.68363,2.7164,1.46256,0.176715,0.248481,0.15270999999999998,9.94636
2021-01-01 13:14:50,2,5.1039900000000005,8.76061,-0.662335,43.7209,42.0,34.5455,2.99628,3.2769800000000004,1.64641,0.26570900000000003,0.282958,0.177027,10.8397
2021-01-01 13:15:00,3,4.13048,7.865369999999999,0.0259627,40.0,43.0233,33.75,2.14381,3.52125,2.5648,0.204364,0.308998,0.240958,10.1658
2021-01-01 13:15:10,3,8.844489999999997,3.43902,-0.0693286,33.4483,34.8214,37.6471,0.12751700000000002,0.106142,0.538942,0.0145224,0.0111979,0.0573893,9.52768
2021-01-01 13:15:20,3,8.92906,3.3499800000000004,-0.389954,35.9259,40.2083,34.6429,0.0262689,0.039618900000000006,0.0676662,0.00234661,0.00359788,0.00619404,9.54532
2021-01-01 13:15:30,3,8.91987,3.38827,-0.5154529999999999,34.5455,39.1837,35.6604,0.0455308,0.0397203,0.0702855,0.00616897,0.00469727,0.00777998,9.55643
2021-01-01 13:15:40,3,8.92642,3.36493,-0.615818,34.2857,36.6667,39.2,0.0312475,0.0405893,0.064111,0.0032495,0.00398822,0.00613975,9.55999
2021-01-01 13:15:50,3,8.93272,3.35011,-0.676751,33.8596,33.3898,36.7925,0.014477,0.0169601,0.0215147,0.00127602,0.00145938,0.00195364,9.5643
2021-01-01 13:16:00,3,8.925289999999997,3.3763300000000003,-0.6543329999999999,33.1579,37.5,36.1538,0.0151241,0.0169428,0.0224145,0.00145252,0.0014792,0.00206403,9.56503
2021-01-01 13:16:10,3,8.92831,3.36532,-0.6532560000000001,34.9091,36.4151,31.6393,0.014847999999999997,0.0149095,0.0219593,0.00132622,0.00137649,0.00196218,9.56389
2021-01-01 13:16:20,3,8.92863,3.36266,-0.702437,37.8431,35.9615,34.3636,0.0160291,0.021424400000000003,0.0384173,0.00144968,0.00190984,0.00340832,9.56684
2021-01-01 13:16:30,3,8.926219999999997,3.3809,-0.6971189999999999,30.7812,37.1698,31.2903,0.0148724,0.014365799999999996,0.020668,0.00132647,0.00128661,0.00187968,9.57052
2021-01-01 13:16:40,3,8.925419999999997,3.3745,-0.653554,34.5614,33.2759,34.5455,0.017544999999999998,0.0200296,0.0310657,0.00172173,0.0018817,0.00297363,9.56452
2021-01-01 13:16:50,3,8.922189999999997,3.38922,-0.623109,34.6429,32.6667,35.5556,0.012827200000000002,0.013110399999999998,0.0211986,0.00114036,0.00120087,0.00183359,9.56459
2021-01-01 13:17:00,3,8.920539999999997,3.39246,-0.6179100000000001,33.6364,35.6604,36.7308,0.0139009,0.0150392,0.0207222,0.00123286,0.0013437000000000002,0.0017844999999999996,9.56387
2021-01-01 13:17:10,3,8.91697,3.4081900000000003,-0.6035550000000001,33.6207,38.4,35.9259,0.0235006,0.0224741,0.033869300000000005,0.00245757,0.00216759,0.00329075,9.56534
2021-01-01 13:17:20,3,8.9183,3.39707,-0.594072,34.4643,30.0,33.2203,0.0125137,0.0153375,0.0210321,0.00109483,0.00137283,0.00184733,9.5619
2021-01-01 13:17:30,3,8.917810000000003,3.3989800000000003,-0.572575,32.0,36.7925,37.1154,0.0123961,0.0136996,0.0242814,0.00112644,0.00122203,0.00213533,9.56083
2021-01-01 13:17:40,3,8.91835,3.39636,-0.561446,37.5,37.8,38.6,0.0412875,0.0479055,0.0959017,0.00518137,0.00503153,0.0102609,9.56113
2021-01-01 13:17:50,3,8.928180000000003,3.3745199999999995,-0.684876,31.9672,33.9655,35.6364,0.0144678,0.0151757,0.0250896,0.0012895,0.00128929,0.00223769,9.56923
2021-01-01 13:18:00,4,6.331919999999998,5.175680000000002,-0.7551,35.6364,33.8596,37.451,3.73504,2.59106,0.118005,0.294136,0.20404,0.0107745,9.64811
2021-01-01 13:18:10,4,-0.362379,9.80244,-1.06065,40.0,31.1475,33.5088,0.0967437,0.0530619,0.0745557,0.0103182,0.00649822,0.00704595,9.86789
2021-01-01 13:18:20,4,-0.271574,9.808,-0.968467,38.4,31.2903,34.6429,0.0620503,0.0246007,0.0667837,0.00551127,0.00229537,0.00616063,9.86013
2021-01-01 13:18:30,4,-0.227879,9.81518,-0.7541140000000001,38.6275,30.3175,33.0508,0.0355185,0.0222065,0.0470241,0.00323183,0.00193972,0.00430892,9.84704
2021-01-01 13:18:40,4,-0.255042,9.81252,-0.711617,38.4,30.6349,33.4483,0.0284521,0.0172847,0.0462785,0.00258222,0.00152689,0.00416821,9.84184
2021-01-01 13:18:50,4,-0.281708,9.80874,-0.8407879999999999,39.2,33.4483,44.3182,0.07387919999999999,0.0276258,0.144592,0.00716715,0.00267502,0.012778,9.85091
2021-01-01 13:19:00,4,-0.231639,9.81064,-0.818394,34.2857,34.2105,33.7931,0.0498151,0.0251699,0.0884424,0.00468554,0.00237639,0.0079766,9.84831
2021-01-01 13:19:10,4,-0.17745,9.81768,-0.775466,40.0,30.6349,35.0909,0.07406560000000001,0.0325128,0.0892678,0.00784002,0.00323354,0.00905763,9.8513
2021-01-01 13:19:20,4,-0.235532,9.80238,-1.1177700000000002,39.4,29.2537,31.2903,0.07851169999999999,0.035681300000000006,0.147798,0.00766208,0.00343621,0.0125229,9.87088
2021-01-01 13:19:30,4,-0.181536,9.80347,-0.97859,32.5862,29.2308,34.386,0.07717589999999999,0.0265796,0.124071,0.00690096,0.00271096,0.0101975,9.85539
2021-01-01 13:19:40,4,-0.192657,9.80014,-0.660883,35.8182,31.1111,33.7931,0.109618,0.0431014,0.324736,0.0100564,0.00633718,0.030862200000000006,9.83501
2021-01-01 13:19:50,4,-0.195408,9.80839,-0.925213,37.5,31.8333,31.7742,0.0929159,0.0250138,0.207136,0.00857652,0.00237797,0.017181000000000002,9.8576
2021-01-01 13:20:00,4,-0.116724,9.81025,-0.8927889999999999,34.2105,31.1111,32.3729,0.034562800000000005,0.0219433,0.0553515,0.00321287,0.00199621,0.00534791,9.85188
2021-01-01 13:20:10,4,-0.065039,9.80432,-0.916121,39.5745,32.0,35.0909,0.107953,0.031112200000000007,0.114505,0.00991967,0.00316559,0.0105043,9.84935
2021-01-01 13:20:20,4,-0.151996,9.79469,-1.25888,36.4151,32.2951,33.0508,0.062254599999999986,0.0228719,0.0494905,0.00569595,0.00208594,0.00475083,9.87698
2021-01-01 13:20:30,4,0.254431,9.75361,-0.680874,42.4444,34.6429,36.6038,0.450743,0.0947278,0.782466,0.0363954,0.00877893,0.06398039999999999,9.83589
2021-01-01 13:20:40,4,0.0536951,9.79092,-1.21238,47.25,32.069,34.8214,0.054557600000000005,0.0367548,0.0941702,0.00486756,0.00360317,0.00944037,9.86698
2021-01-01 13:20:50,4,0.101001,9.78637,-1.15981,51.5789,29.0909,40.8333,0.24000700000000005,0.0627181,0.388895,0.0253303,0.00593944,0.033588699999999985,9.87335
2021-01-01 13:21:00,0,3.75362,8.93719,-1.23117,43.8636,33.5088,38.0392,2.9203,2.79242,2.07808,0.271252,0.245507,0.220632,10.7499
2021-01-01 13:21:10,0,3.88754,8.95497,-1.26079,45.2381,33.1034,35.4545,3.1326400000000003,2.72712,2.11061,0.284434,0.240149,0.224668,10.8633
2021-01-01 13:21:20,0,3.87522,8.848180000000003,-1.05217,47.4359,32.3729,36.6038,3.3947800000000004,2.82586,2.28592,0.30711,0.248902,0.263985,10.9722
2021-01-01 13:21:30,0,3.87534,8.81253,-0.974214,49.2105,34.3636,36.6038,3.4892199999999995,2.82733,2.21874,0.31037800000000004,0.251811,0.263743,10.9814
2021-01-01 13:21:40,0,3.8379,8.85265,-1.14531,46.4286,32.2951,36.7925,3.5023800000000005,2.68869,1.98273,0.308464,0.242619,0.224986,10.8796
2021-01-01 13:21:50,0,3.96109,8.87265,-1.11007,47.25,33.0508,40.2083,3.44791,2.82185,2.19198,0.304898,0.244883,0.220246,10.880999999999998
2021-01-01 13:22:00,0,4.23406,8.94485,-0.977459,43.9535,32.0339,35.0,3.30352,2.82876,2.09495,0.288521,0.248102,0.210244,10.9107
2021-01-01 13:22:10,0,4.18644,8.86997,-1.11648,46.6667,33.9655,34.1071,3.1489,2.79701,2.2168400000000004,0.289069,0.247775,0.248266,10.9459
2021-01-01 13:22:20,0,4.21583,8.74498,-1.05283,41.2766,34.6429,35.6364,3.37361,2.83086,2.2998,0.306601,0.249731,0.249339,10.9455
2021-01-01 13:22:30,0,4.15875,8.94322,-1.3113,42.7907,34.9091,35.2727,3.90298,3.26201,2.49713,0.337696,0.28938400000000003,0.25403200000000004,11.2795
2021-01-01 13:22:40,0,3.90186,8.8215,-1.0878,44.6512,34.7273,32.806999999999995,3.71912,3.06062,2.32716,0.317511,0.271342,0.247547,10.979
2021-01-01 13:22:50,0,3.99978,9.0739,-1.6855099999999998,46.3415,35.4717,30.625,3.7606,3.14552,2.30903,0.322737,0.277146,0.235789,11.24
2021-01-01 13:23:00,0,3.84866,8.84516,-1.78079,45.7143,36.4151,29.6875,3.6556,3.15162,1.7889,0.31816500000000003,0.276208,0.1838,10.8286
2021-01-01 13:23:10,0,3.99436,8.64833,-0.822558,45.5814,32.6667,33.5088,3.49442,2.86631,2.3224400000000003,0.292112,0.256888,0.264811,10.8143
2021-01-01 13:23:20,0,4.06642,8.77299,-1.12671,45.0,33.5088,35.0,3.50611,2.74459,2.10102,0.311255,0.241931,0.229498,10.8902
2021-01-01 13:23:30,0,3.95017,8.646460000000001,-0.6651739999999999,46.5854,31.7241,37.1698,3.63215,2.90483,2.56098,0.31647600000000004,0.256743,0.281908,10.9999
2021-01-01 13:23:40,0,4.05569,8.80279,-1.30269,43.4091,32.7119,32.5,3.65304,3.00766,2.32711,0.324516,0.269995,0.245613,11.0147
2021-01-01 13:23:50,1,3.26163,9.01359,-0.901882,39.7917,34.4643,32.2034,3.77219,2.72736,2.01811,0.326176,0.245901,0.22100100000000006,10.9131
2021-01-01 13:24:00,1,0.519742,6.595439999999999,-0.34377,38.2,52.5,33.1034,4.96745,7.2509,5.11221,0.451909,0.593562,0.484692,12.3447
2021-01-01 13:24:10,1,6.02853,5.37635,-0.364974,51.6667,64.3333,28.806,6.654039999999998,7.88116,4.64501,0.543201,0.6336350000000001,0.4320640000000001,13.3896
2021-01-01 13:24:20,1,6.45744,5.38541,-0.556933,50.0,62.2581,30.0,7.53492,8.41138,5.15118,0.606666,0.671477,0.471988,14.6099
2021-01-01 13:24:30,1,6.08194,5.34213,-0.683565,57.3529,64.1379,30.1562,7.38467,8.32152,4.5716199999999985,0.5984,0.6597649999999999,0.442889,14.2612
2021-01-01 13:24:40,1,6.0810900000000006,5.46252,-0.259732,55.3125,71.5385,35.1852,7.32332,8.35132,5.95589,0.6170479999999999,0.679158,0.525692,15.2763
2021-01-01 13:24:50,1,5.9625900000000005,6.02658,-0.561033,53.8235,71.9231,35.2727,7.22125,8.36186,5.8468300000000015,0.605831,0.66535,0.507157,15.0772
2021-01-01 13:25:00,1,5.55829,5.97724,-1.03017,58.4848,77.2,35.1852,7.1859199999999985,8.24392,5.95222,0.6130260000000001,0.659726,0.519461,14.9238
2021-01-01 13:25:10,1,5.54748,6.05963,-1.11694,50.5556,79.5833,39.3878,7.24406,8.51574,5.467219999999998,0.618586,0.68285,0.479219,15.1909
2021-01-01 13:25:20,1,4.94366,6.49737,-2.32168,47.75,86.8182,35.6364,7.04432,8.337530000000001,5.09316,0.602747,0.669909,0.467617,14.3939
2021-01-01 13:25:30,1,6.17633,6.14261,-0.504992,60.625,75.2,35.7407,7.048839999999998,8.24023,5.64425,0.589044,0.658844,0.514369,14.8051
2021-01-01 13:25:40,1,5.8040400000000005,5.75487,-0.449042,67.931,64.8276,34.2857,6.77295,8.009260000000001,5.3884,0.565167,0.646904,0.47954,14.1033
2021-01-01 13:25:50,1,6.31562,5.7091400000000005,-0.161829,58.4848,63.2258,33.9286,6.08979,7.7076,5.08391,0.515187,0.623854,0.487054,13.5471
2021-01-01 13:26:00,1,6.5671,5.79435,0.126157,60.3226,66.7857,33.9655,6.44311,7.45817,5.22539,0.530935,0.60916,0.486923,13.7054
2021-01-01 13:26:10,1,6.519,5.69464,-0.771898,60.0,63.7931,30.7937,6.635210000000002,7.943689999999999,4.87266,0.547979,0.642904,0.46549,13.9756
2021-01-01 13:26:20,1,6.27131,5.67442,-0.7175,53.0556,61.9355,29.2424,6.88271,8.05148,5.18815,0.5663060000000001,0.647351,0.488069,14.0628
2021-01-01 13:26:30,1,5.94238,5.53955,-0.595769,66.8966,66.8966,32.2951,6.710610000000001,7.9405,5.02884,0.556837,0.637961,0.46861,13.8732
2021-01-01 13:26:40,1,6.3552800000000005,5.82489,-0.624584,59.375,84.5,49.0,6.6555800000000005,8.303939999999999,5.31754,0.551565,0.663235,0.504528,14.0409
2021-01-01 13:26:50,1,5.9311,6.4828800000000015,-0.319191,67.8571,100.0,47.25,6.96767,8.00225,5.19831,0.596242,0.651817,0.504935,14.3922
2021-01-01 13:27:00,1,6.47829,5.99458,-1.21226,75.8333,115.333,42.9545,7.6484,8.651810000000001,6.15003,0.639504,0.696337,0.5623229999999999,15.6953
2021-01-01 13:27:10,2,5.72749,5.89994,-0.6144229999999999,56.4706,137.857,45.8537,7.46846,8.15124,5.32524,0.6202,0.6698689999999999,0.517196,14.7199
2021-01-01 13:27:20,2,3.31083,8.948260000000003,-0.936398,42.8889,42.8889,31.6393,3.16906,3.36148,1.98637,0.292695,0.302541,0.226122,10.7405
2021-01-01 13:27:30,2,3.4632,9.22126,-1.34604,39.5652,42.3913,34.0351,2.00542,2.96217,1.4751299999999998,0.17998499999999998,0.27801,0.144705,10.4371
2021-01-01 13:27:40,2,3.59396,8.95797,-1.04074,47.0732,47.56100000000001,33.4483,3.16034,3.4611,1.9466900000000005,0.29138400000000003,0.30943000000000004,0.182036,10.7057
2021-01-01 13:27:50,2,2.81674,9.21754,-1.01338,39.1837,46.75,35.7407,2.0224900000000003,3.34329,1.72704,0.186983,0.290258,0.171714,10.2678
2021-01-01 13:28:00,2,3.81932,9.1251,-0.778215,42.3913,46.0976,32.931,2.41045,3.2880300000000005,1.7330599999999998,0.215878,0.29811,0.167423,10.4951
2021-01-01 13:28:10,2,3.16405,9.10332,-1.14741,40.4167,48.5,35.0,2.36181,3.3763,1.43115,0.229609,0.297052,0.154479,10.313
2021-01-01 13:28:20,2,3.63366,8.96947,-0.739451,44.0909,47.8049,35.1852,2.25753,3.21343,1.66035,0.214879,0.287994,0.16636900000000002,10.2743
2021-01-01 13:28:30,2,3.62571,9.1045,-1.17994,42.4444,43.4091,33.4483,2.37436,3.52197,1.64986,0.226383,0.30138200000000004,0.173253,10.4879
2021-01-01 13:28:40,2,3.4821800000000005,8.9721,-0.986896,40.8511,40.4167,36.2264,1.85722,2.57033,1.44763,0.183613,0.234358,0.146616,10.1146
2021-01-01 13:28:50,2,4.17276,9.02234,-0.943479,45.6098,51.6216,37.8,2.6703,3.3301300000000005,1.63066,0.239798,0.296349,0.165069,10.585
2021-01-01 13:29:00,2,3.40276,9.05586,-1.01983,38.8,45.8537,39.1837,1.87911,3.17293,1.34638,0.184841,0.273597,0.139965,10.1654
2021-01-01 13:29:10,2,4.16661,8.95153,-0.659367,44.0909,46.5789,36.7925,2.14853,2.99995,1.55003,0.190257,0.26812800000000003,0.151808,10.3938
2021-01-01 13:29:20,2,3.23421,9.03011,-1.06719,40.2041,46.0976,32.8814,2.00887,2.98032,1.41527,0.194202,0.265625,0.148357,10.199
2021-01-01 13:29:30,2,3.5591699999999995,8.826039999999997,-0.785423,43.7209,46.3415,35.9259,2.05886,2.89298,1.63707,0.22202,0.264119,0.177645,10.2317
2021-01-01 13:29:40,2,4.3334,8.806569999999997,-0.680397,44.3182,49.4737,36.4706,2.28921,2.84364,1.66562,0.219442,0.253037,0.160925,10.4047
2021-01-01 13:29:50,2,3.58503,8.80075,-0.5205930000000001,40.625,47.56100000000001,35.8182,1.68363,2.7164,1.46256,0.176715,0.248481,0.15270999999999998,9.94636
2021-01-01 13:30:00,2,5.1039900000000005,8.76061,-0.662335,43.7209,42.0,34.5455,2.99628,3.2769800000000004,1.64641,0.26570900000000003,0.282958,0.177027,10.8397
2021-01-01 13:30:10,3,4.13048,7.865369999999999,0.0259627,40.0,43.0233,33.75,2.14381,3.52125,2.5648,0.204364,0.308998,0.240958,10.1658
